time,U_R1,U_R2,U_Rb1,U_Rb2,U_Id1,I_E1,I_E2,I_L1,I_Cb1,I_C1,I_R1,I_R2,I_Rb1,I _Rb2, I_Id1, U_E1, U_E2, U_L1, U_Cb1, U_C1 
0.000181142,9.34464,6.87115,-0.000295688,-15.2155,-15.2155,1.47844e-05,0.00935943,-0.00935943,4.31107e-07,-0.00688594,0.00934464,0.00687115,-1.47844e-05,-1.52155e-05,-1e-12,1,-9.13568,0.208963,-15.2155,6.87115
0.000181666,9.2251,6.86754,-0.000292451,-15.0923,-15.0923,1.46226e-05,0.00923972,-0.00923972,4.69778e-07,-0.00688217,0.0092251,0.00686754,-1.46226e-05,-1.50923e-05,-1e-12,1,-8.99678,0.228322,-15.0923,6.86754
0.00018219,9.09554,6.86394,-0.000289025,-14.9592,-14.9592,1.44512e-05,0.00910999,-0.00910999,5.07955e-07,-0.00687839,0.00909554,0.00686394,-1.44512e-05,-1.49592e-05,-1e-12,1,-8.84811,0.247432,-14.9592,6.86394
0.000182714,8.95612,6.86033,-0.000285411,-14.8162,-14.8162,1.42706e-05,0.00897039,-0.00897039,5.45595e-07,-0.0068746,0.00895612,0.00686033,-1.42706e-05,-1.48162e-05,-1e-12,1,-8.68984,0.266274,-14.8162,6.86033
0.000183239,8.80698,6.85673,-0.000281615,-14.6634,-14.6634,1.40808e-05,0.00882106,-0.00882106,5.82658e-07,-0.00687081,0.00880698,0.00685673,-1.40808e-05,-1.46634e-05,-1e-12,1,-8.52215,0.284828,-14.6634,6.85673
0.000183763,8.64828,6.85313,-0.000277641,-14.5011,-14.5011,1.3882e-05,0.00866216,-0.00866216,6.19104e-07,-0.00686701,0.00864828,0.00685313,-1.3882e-05,-1.45011e-05,-1e-12,1,-8.34521,0.303072,-14.5011,6.85313
0.000184287,8.4802,6.84953,-0.000273491,-14.3295,-14.3295,1.36746e-05,0.00849387,-0.00849387,6.54893e-07,-0.00686321,0.0084802,0.00684953,-1.36746e-05,-1.43295e-05,-1e-12,1,-8.15921,0.320987,-14.3295,6.84953
0.000184812,8.30291,6.84594,-0.000269172,-14.1486,-14.1486,1.34586e-05,0.00831637,-0.00831637,6.89986e-07,-0.00685939,0.00830291,0.00684594,-1.34586e-05,-1.41486e-05,-1e-12,1,-7.96436,0.338554,-14.1486,6.84594
0.000185336,8.11662,6.84234,-0.000264687,-13.9587,-13.9587,1.32344e-05,0.00812985,-0.00812985,7.24346e-07,-0.00685558,0.00811662,0.00684234,-1.32344e-05,-1.39587e-05,-1e-12,1,-7.76087,0.355754,-13.9587,6.84234
0.00018586,7.92152,6.83875,-0.000260042,-13.76,-13.76,1.30021e-05,0.00793452,-0.00793452,7.57934e-07,-0.00685175,0.00792152,0.00683875,-1.30021e-05,-1.376e-05,-1e-12,1,-7.54895,0.372567,-13.76,6.83875
0.000186384,7.71782,6.83516,-0.00025524,-13.5527,-13.5527,1.2762e-05,0.00773059,-0.00773059,7.90715e-07,-0.00684792,0.00771782,0.00683516,-1.2762e-05,-1.35527e-05,-1e-12,1,-7.32885,0.388977,-13.5527,6.83516
0.000186909,7.50575,6.83157,-0.000250288,-13.3371,-13.3371,1.25144e-05,0.00751827,-0.00751827,8.22652e-07,-0.00684409,0.00750575,0.00683157,-1.25144e-05,-1.33371e-05,-1e-12,1,-7.10079,0.404964,-13.3371,6.83157
0.000187433,7.28554,6.82799,-0.000245191,-13.1133,-13.1133,1.22596e-05,0.0072978,-0.0072978,8.53712e-07,-0.00684024,0.00728554,0.00682799,-1.22596e-05,-1.31133e-05,-1e-12,1,-6.86503,0.420512,-13.1133,6.82799
0.000187957,7.05742,6.8244,-0.000239954,-12.8816,-12.8816,1.19977e-05,0.00706942,-0.00706942,8.83861e-07,-0.0068364,0.00705742,0.0068244,-1.19977e-05,-1.28816e-05,-1e-12,1,-6.62182,0.435603,-12.8816,6.8244
0.000188482,6.82164,6.82082,-0.000234583,-12.6422,-12.6422,1.17292e-05,0.00683337,-0.00683337,9.13065e-07,-0.00683255,0.00682164,0.00682082,-1.17292e-05,-1.26422e-05,-1e-12,1,-6.37142,0.450222,-12.6422,6.82082
0.000189006,6.57846,6.81724,-0.000229084,-12.3955,-12.3955,1.14542e-05,0.00658992,-0.00658992,9.41293e-07,-0.00682869,0.00657846,0.00681724,-1.14542e-05,-1.23955e-05,-1e-12,1,-6.11411,0.464353,-12.3955,6.81724
0.00018953,6.32814,6.81366,-0.000223461,-12.1416,-12.1416,1.11731e-05,0.00633932,-0.00633932,9.68514e-07,-0.00682483,0.00632814,0.00681366,-1.11731e-05,-1.21416e-05,-1e-12,1,-5.85017,0.477979,-12.1416,6.81366
0.000190054,6.07096,6.81008,-0.000217723,-11.8808,-11.8808,1.08861e-05,0.00608185,-0.00608185,9.947e-07,-0.00682097,0.00607096,0.00681008,-1.08861e-05,-1.18808e-05,-1e-12,1,-5.57987,0.491087,-11.8808,6.81008
0.000190579,5.80719,6.80651,-0.000211873,-11.6135,-11.6135,1.05937e-05,0.00581778,-0.00581778,1.01982e-06,-0.0068171,0.00580719,0.00680651,-1.05937e-05,-1.16135e-05,-1e-12,1,-5.30353,0.503662,-11.6135,6.80651
0.000191103,5.53712,6.80294,-0.00020592,-11.3398,-11.3398,1.0296e-05,0.00554741,-0.00554741,1.04385e-06,-0.00681323,0.00553712,0.00680294,-1.0296e-05,-1.13398e-05,-1e-12,1,-5.02143,0.515691,-11.3398,6.80294
0.000191627,5.26104,6.79937,-0.000199869,-11.0602,-11.0602,9.99344e-06,0.00527103,-0.00527103,1.06676e-06,-0.00680936,0.00526104,0.00679937,-9.99344e-06,-1.10602e-05,-1e-12,1,-4.73388,0.52716,-11.0602,6.79937
0.000192152,4.97925,6.7958,-0.000193726,-10.7749,-10.7749,9.68632e-06,0.00498893,-0.00498893,1.08853e-06,-0.00680549,0.00497925,0.0067958,-9.68632e-06,-1.07749e-05,-1e-12,1,-4.44119,0.538057,-10.7749,6.7958
0.000192676,4.69205,6.79223,-0.000187499,-10.4841,-10.4841,9.37497e-06,0.00470143,-0.00470143,1.10913e-06,-0.00680161,0.00469205,0.00679223,-9.37497e-06,-1.04841e-05,-1e-12,1,-4.14368,0.54837,-10.4841,6.79223
0.0001932,4.39977,6.78867,-0.000181194,-10.1883,-10.1883,9.05971e-06,0.00440883,-0.00440883,1.12855e-06,-0.00679773,0.00439977,0.00678867,-9.05971e-06,-1.01883e-05,-1e-12,1,-3.84168,0.558088,-10.1883,6.78867
0.000193724,4.10271,6.78511,-0.000174818,-9.88764,-9.88764,8.7409e-06,0.00411145,-0.00411145,1.14675e-06,-0.00679385,0.00410271,0.00678511,-8.7409e-06,-9.88764e-06,-1e-12,1,-3.53551,0.567201,-9.88764,6.78511
0.000194249,3.8012,6.78155,-0.000168377,-9.58258,-9.58258,8.41886e-06,0.00380962,-0.00380962,1.16372e-06,-0.00678997,0.0038012,0.00678155,-8.41886e-06,-9.58258e-06,-1e-12,1,-3.2255,0.575698,-9.58258,6.78155
0.000194773,3.49557,6.77799,-0.000161879,-9.2734,-9.2734,8.09395e-06,0.00350366,-0.00350366,1.17945e-06,-0.00678608,0.00349557,0.00677799,-8.09395e-06,-9.2734e-06,-1e-12,1,-2.912,0.583571,-9.2734,6.77799
0.000195297,3.18614,6.77443,-0.00015533,-8.96042,-8.96042,7.76651e-06,0.00319391,-0.00319391,1.19391e-06,-0.0067822,0.00318614,0.00677443,-7.76651e-06,-8.96042e-06,-1e-12,1,-2.59533,0.59081,-8.96042,6.77443
0.000195822,2.87326,6.77088,-0.000148738,-8.64399,-8.64399,7.4369e-06,0.00288069,-0.00288069,1.20709e-06,-0.00677832,0.00287326,0.00677088,-7.4369e-06,-8.64399e-06,-1e-12,1,-2.27585,0.597408,-8.64399,6.77088
0.000196346,2.55725,6.76733,-0.000142109,-8.32444,-8.32444,7.10547e-06,0.00256436,-0.00256436,1.21898e-06,-0.00677443,0.00255725,0.00676733,-7.10547e-06,-8.32444e-06,-1e-12,1,-1.9539,0.603358,-8.32444,6.76733
0.00019687,2.23848,6.76378,-0.000135451,-8.00212,-8.00212,6.77257e-06,0.00224525,-0.00224525,1.22955e-06,-0.00677055,0.00223848,0.00676378,-6.77257e-06,-8.00212e-06,-1e-12,1,-1.62982,0.608654,-8.00212,6.76378
0.000197394,1.91727,6.76023,-0.000128771,-7.67737,-7.67737,6.43856e-06,0.00192371,-0.00192371,1.23881e-06,-0.00676667,0.00191727,0.00676023,-6.43856e-06,-7.67737e-06,-1e-12,1,-1.30398,0.613288,-7.67737,6.76023
0.000197919,1.59399,6.75669,-0.000122076,-7.35055,-7.35055,6.10381e-06,0.00160009,-0.00160009,1.24674e-06,-0.00676279,0.00159399,0.00675669,-6.10381e-06,-7.35055e-06,-1e-12,1,-0.976727,0.617258,-7.35055,6.75669
0.000198443,1.26897,6.75314,-0.000115373,-7.022,-7.022,5.76867e-06,0.00127474,-0.00127474,1.25333e-06,-0.00675891,0.00126897,0.00675314,-5.76867e-06,-7.022e-06,-1e-12,1,-0.648412,0.620558,-7.022,6.75314
0.000198967,0.942577,6.7496,-0.00010867,-6.69207,-6.69207,5.4335e-06,0.00094801,-0.00094801,1.25857e-06,-0.00675503,0.000942577,0.0067496,-5.4335e-06,-6.69207e-06,-1e-12,1,-0.319393,0.623184,-6.69207,6.7496
0.000199492,0.615161,6.74606,-0.000101973,-6.36112,-6.36112,5.09865e-06,0.00062026,-0.00062026,1.26247e-06,-0.00675116,0.000615161,0.00674606,-5.09865e-06,-6.36112e-06,-1e-12,1,0.00997267,0.625134,-6.36112,6.74606
0.000200016,0.287078,6.74252,-9.529e-05,-6.02951,-6.02951,4.7645e-06,0.000291843,-0.000291843,1.26501e-06,-0.00674729,0.000287078,0.00674252,-4.7645e-06,-6.02951e-06,-1e-12,1,0.339327,0.626406,-6.02951,6.74252
0.00020054,-0.041316,6.73899,-8.8628e-05,-5.69758,-5.69758,4.4314e-06,-3.68846e-05,3.68846e-05,1.26619e-06,-0.00674342,-4.1316e-05,0.00673899,-4.4314e-06,-5.69758e-06,-1e-12,1,0.668314,0.626998,-5.69758,6.73899
0.000201064,-0.369666,6.73545,-8.1994e-05,-5.36571,-5.36571,4.0997e-06,-0.000365566,0.000365566,1.26601e-06,-0.00673955,-0.000369666,0.00673545,-4.0997e-06,-5.36571e-06,-1e-12,1,0.996575,0.62691,-5.36571,6.73545
0.000201589,-0.697614,6.73192,-7.53953e-05,-5.03423,-5.03423,3.76976e-06,-0.000693844,0.000693844,1.26447e-06,-0.00673569,-0.000697614,0.00673192,-3.76976e-06,-5.03423e-06,-1e-12,1,1.32376,0.626141,-5.03423,6.73192
0.000202113,-1.02481,6.72839,-6.88389e-05,-4.70352,-4.70352,3.44195e-06,-0.00102136,0.00102136,1.26158e-06,-0.00673184,-0.00102481,0.00672839,-3.44195e-06,-4.70352e-06,-1e-12,1,1.6495,0.624693,-4.70352,6.72839
0.000202637,-1.35088,6.72487,-6.23319e-05,-4.37392,-4.37392,3.11659e-06,-0.00134777,0.00134777,1.25733e-06,-0.00672798,-0.00135088,0.00672487,-3.11659e-06,-4.37392e-06,-1e-12,1,1.97345,0.622568,-4.37392,6.72487
0.000203162,-1.6755,6.72134,-5.58812e-05,-4.04579,-4.04579,2.79406e-06,-0.0016727,0.0016727,1.25173e-06,-0.00672413,-0.0016755,0.00672134,-2.79406e-06,-4.04579e-06,-1e-12,1,2.29527,0.619767,-4.04579,6.72134
0.000203686,-1.99829,6.71782,-4.94938e-05,-3.71947,-3.71947,2.47469e-06,-0.00199582,0.00199582,1.24478e-06,-0.00672029,-0.00199829,0.00671782,-2.47469e-06,-3.71947e-06,-1e-12,1,2.61459,0.616293,-3.71947,6.71782
0.00020421,-2.31892,6.7143,-4.31766e-05,-3.39533,-3.39533,2.15883e-06,-0.00231676,0.00231676,1.2365e-06,-0.00671645,-0.00231892,0.0067143,-2.15883e-06,-3.39533e-06,-1e-12,1,2.93107,0.61215,-3.39533,6.7143
0.000204734,-2.63703,6.71078,-3.69362e-05,-3.07371,-3.07371,1.84681e-06,-0.00263519,0.00263519,1.2269e-06,-0.00671262,-0.00263703,0.00671078,-1.84681e-06,-3.07371e-06,-1e-12,1,3.24438,0.607344,-3.07371,6.71078
0.000205259,-2.95228,6.70726,-3.07794e-05,-2.75495,-2.75495,1.53897e-06,-0.00295074,0.00295074,1.21598e-06,-0.0067088,-0.00295228,0.00670726,-1.53897e-06,-2.75495e-06,-1e-12,1,3.55416,0.601878,-2.75495,6.70726
0.000205783,-3.26433,6.70374,-2.47129e-05,-2.43939,-2.43939,1.23564e-06,-0.00326309,0.00326309,1.20375e-06,-0.00670498,-0.00326433,0.00670374,-1.23564e-06,-2.43939e-06,-1e-12,1,3.86009,0.595759,-2.43939,6.70374
0.000206307,-3.57283,6.70023,-1.8743e-05,-2.12738,-2.12738,9.37151e-07,-0.0035719,0.0035719,1.19023e-06,-0.00670117,-0.00357283,0.00670023,-9.37151e-07,-2.12738e-06,-1e-12,1,4.16183,0.588994,-2.12738,6.70023
0.000206832,-3.87746,6.69672,-1.28763e-05,-1.81925,-1.81925,6.43814e-07,-0.00387682,0.00387682,1.17543e-06,-0.00669736,-0.00387746,0.00669672,-6.43814e-07,-1.81925e-06,-1e-12,1,4.45905,0.58159,-1.81925,6.69672
0.000207356,-4.17788,6.69321,-7.11895e-06,-1.51532,-1.51532,3.55947e-07,-0.00417752,0.00417752,1.15938e-06,-0.00669357,-0.00417788,0.00669321,-3.55947e-07,-1.51532e-06,-1e-12,1,4.75143,0.573555,-1.51532,6.69321
0.00020788,-4.47377,6.6897,-1.47719e-06,-1.21593,-1.21593,7.38594e-08,-0.00447369,0.00447369,1.14208e-06,-0.00668978,-0.00447377,0.0066897,-7.38594e-08,-1.21593e-06,-1e-12,1,5.03866,0.564897,-1.21593,6.6897
0.000208404,-4.7648,6.6862,4.04295e-06,-0.921402,-0.921402,-2.02148e-07,-0.004765,0.004765,1.12355e-06,-0.006686,-0.0047648,0.0066862,2.02148e-07,-9.21402e-07,-1e-12,1,5.32043,0.555627,-0.921402,6.6862
0.000208929,-5.05066,6.68269,9.43556e-06,-0.632042,-0.632042,-4.71778e-07,-0.00505113,0.00505113,1.10382e-06,-0.00668222,-0.00505066,0.00668269,4.71778e-07,-6.32042e-07,-1e-12,1,5.59641,0.545753,-0.632042,6.68269
0.000209453,-5.33104,6.67919,1.46949e-05,-0.348164,-0.348164,-7.34743e-07,-0.00533178,0.00533178,1.08291e-06,-0.00667846,-0.00533104,0.00667919,7.34743e-07,-3.48164e-07,-9.99998e-13,1,5.86633,0.535287,-0.348164,6.67919
0.000209977,-5.60564,6.67569,1.98152e-05,-0.0700728,-0.0700728,-9.90761e-07,-0.00560663,0.00560663,1.06083e-06,-0.0066747,-0.00560564,0.00667569,9.90761e-07,-7.00728e-08,-9.32465e-13,1,6.12988,0.524241,-0.0700728,6.67569
0.000210502,-5.87415,6.6722,2.48382e-05,0.201933,0.201933,-1.24191e-06,-0.00587539,0.00587539,1.03762e-06,-0.00667095,-0.00587415,0.0066722,1.24191e-06,2.01933e-07,2.35954e-09,1,6.38678,0.512627,0.201933,6.6722
0.000211026,-6.11681,6.66872,0.000623806,0.447466,0.447466,-3.11903e-05,-0.006148,0.006148,9.36634e-07,-0.00663753,-0.00611681,0.00666872,3.11903e-05,4.47466e-07,2.98062e-05,1,6.63675,0.519944,0.447466,6.66872
0.00021155,-6.18207,6.66539,0.00663171,0.510046,0.510046,-0.000331586,-0.00651366,0.00651366,2.38722e-07,-0.00633381,-0.00618207,0.00666539,0.000331586,5.10046e-07,0.000330837,1,6.87952,0.697445,0.510046,6.66539
0.000212074,-6.21012,6.66231,0.0155572,0.532253,0.532253,-0.000777861,-0.00698798,0.00698798,8.47144e-08,-0.00588445,-0.00621012,0.00666231,0.000777861,5.32253e-07,0.000777244,1,7.11482,0.9047,0.532253,6.66231
0.000212599,-6.23261,6.65952,0.0267444,0.546349,0.546349,-0.00133722,-0.00756983,0.00756983,5.3771e-08,-0.0053223,-0.00623261,0.00665952,0.00133722,5.46349e-07,0.00133662,1,7.3424,1.10979,0.546349,6.65952
0.000213123,-6.25395,6.65708,0.0400336,0.556841,0.556841,-0.00200168,-0.00825563,0.00825563,4.00246e-08,-0.0046554,-0.00625395,0.00665708,0.00200168,5.56841e-07,0.00200108,1,7.56202,1.30807,0.556841,6.65708
0.000213647,-6.27559,6.65504,0.0553068,0.565246,0.565246,-0.00276534,-0.00904093,0.00904093,3.20615e-08,-0.0038897,-0.00627559,0.00665504,0.00276534,5.65246e-07,0.00276474,1,7.77343,1.49784,0.565246,6.65504
0.000214172,-6.29817,6.65345,0.0724528,0.572268,0.572268,-0.00362264,-0.00992081,0.00992081,2.67881e-08,-0.00303081,-0.00629817,0.00665345,0.00362264,5.72268e-07,0.00362204,1,7.9764,1.67823,0.572268,6.65345
0.000214696,-6.32202,6.65236,0.091361,0.578298,0.578298,-0.00456805,-0.0108901,0.0108901,2.30021e-08,-0.00208431,-0.00632202,0.00665236,0.00456805,5.78298e-07,0.00456745,1,8.17073,1.84871,0.578298,6.65236
0.00021522,-6.3473,6.6518,0.11192,0.583575,0.583575,-0.005596,-0.0119433,0.0119433,2.01329e-08,-0.0010558,-0.0063473,0.0066518,0.005596,5.83575e-07,0.0055954,1,8.35618,2.00888,0.583575,6.6518
0.000215745,-6.37411,6.65183,0.134017,0.588261,0.588261,-0.00670085,-0.013075,0.013075,1.78726e-08,4.90173e-05,-0.00637411,0.00665183,0.00670085,5.88261e-07,0.00670024,1,8.53257,2.15846,0.588261,6.65183
0.000216269,-6.40247,6.65247,0.157538,0.592465,0.592465,-0.00787689,-0.0142794,0.0142794,1.60389e-08,0.00122441,-0.00640247,0.00665247,0.00787689,5.92465e-07,0.00787628,1,8.6997,2.29722,0.592465,6.65247
0.000216793,-6.4324,6.65376,0.182367,0.596271,0.596271,-0.00911835,-0.0155508,0.0155508,1.45169e-08,0.00246459,-0.0064324,0.00665376,0.00911835,5.96271e-07,0.00911774,1,8.85739,2.42499,0.596271,6.65376
0.000217317,-6.46386,6.65574,0.208388,0.599739,0.599739,-0.0104194,-0.0168833,0.0168833,1.323e-08,0.00376368,-0.00646386,0.00665574,0.0104194,5.99739e-07,0.0104188,1,9.00546,2.5416,0.599739,6.65574
0.000217842,-6.49682,6.65842,0.235485,0.602917,0.602917,-0.0117742,-0.018271,0.018271,1.21248e-08,0.00511581,-0.00649682,0.00665842,0.0117742,6.02917e-07,0.0117736,1,9.14377,2.64695,0.602917,6.65842
0.000218366,-6.53122,6.66183,0.263537,0.605844,0.605844,-0.0131769,-0.0197081,0.0197081,1.11635e-08,0.00651504,-0.00653122,0.00666183,0.0131769,6.05844e-07,0.0131763,1,9.27216,2.74094,0.605844,6.66183
0.00021889,-6.56698,6.66601,0.292429,0.608549,0.608549,-0.0146214,-0.0211884,0.0211884,1.03179e-08,0.00795543,-0.00656698,0.00666601,0.0146214,6.08549e-07,0.0146208,1,9.39048,2.8235,0.608549,6.66601
0.000219415,-6.60405,6.67095,0.322039,0.611056,0.611056,-0.016102,-0.022706,0.022706,9.56673e-09,0.00943101,-0.00660405,0.00667095,0.016102,6.11056e-07,0.0161013,1,9.49862,2.89457,0.611056,6.67095
0.000219939,-6.64232,6.67668,0.35225,0.613388,0.613388,-0.0176125,-0.0242548,0.0242548,8.89374e-09,0.0109358,-0.00664232,0.00667668,0.0176125,6.13388e-07,0.0176119,1,9.59644,2.95412,0.613388,6.67668
0.000220463,-6.68172,6.68322,0.382942,0.61556,0.61556,-0.0191471,-0.0258288,0.0258288,8.28612e-09,0.0124639,-0.00668172,0.00668322,0.0191471,6.1556e-07,0.0191465,1,9.68386,3.00214,0.61556,6.68322
0.000220987,-6.72215,6.69056,0.413995,0.617587,0.617587,-0.0206998,-0.0274219,0.0274219,7.73368e-09,0.0140092,-0.00672215,0.00669056,0.0206998,6.17587e-07,0.0206991,1,9.76077,3.03862,0.617587,6.69056
0.000221512,-6.7635,6.69872,0.445292,0.619482,0.619482,-0.0222646,-0.0290281,0.0290281,7.22822e-09,0.0155659,-0.0067635,0.00669872,0.0222646,6.19482e-07,0.022264,1,9.82708,3.06358,0.619482,6.69872
0.000222036,-6.80567,6.7077,0.476714,0.621255,0.621255,-0.0238357,-0.0306414,0.0306414,6.76302e-09,0.017128,-0.00680567,0.0067077,0.0238357,6.21255e-07,0.0238351,1,9.88274,3.07706,0.621255,6.7077
0.00022256,-6.84856,6.7175,0.508143,0.622915,0.622915,-0.0254072,-0.0322557,0.0322557,6.33255e-09,0.0186897,-0.00684856,0.0067175,0.0254072,6.22915e-07,0.0254065,1,9.92766,3.0791,0.622915,6.7175
0.000223085,-6.89205,6.72812,0.539462,0.62447,0.62447,-0.0269731,-0.0338652,0.0338652,5.93219e-09,0.020245,-0.00689205,0.00672812,0.0269731,6.2447e-07,0.0269725,1,9.96182,3.06977,0.62447,6.72812
0.000223609,-6.93602,6.73954,0.570555,0.625927,0.625927,-0.0285278,-0.0354638,0.0354638,5.55804e-09,0.0217882,-0.00693602,0.00673954,0.0285278,6.25927e-07,0.0285271,1,9.98517,3.04915,0.625927,6.73954
0.000224133,-6.98036,6.75176,0.601307,0.627292,0.627292,-0.0300654,-0.0370457,0.0370457,5.20679e-09,0.0233136,-0.00698036,0.00675176,0.0300654,6.27292e-07,0.0300647,1,9.99768,3.01732,0.627292,6.75176
0.000224657,-7.02495,6.76477,0.631605,0.62857,0.62857,-0.0315802,-0.0386052,0.0386052,4.87561e-09,0.0248155,-0.00702495,0.00676477,0.0315802,6.2857e-07,0.0315796,1,9.99935,2.9744,0.62857,6.76477
0.000225182,-7.06966,6.77856,0.661334,0.629766,0.629766,-0.0330667,-0.0401364,0.0401364,4.56204e-09,0.0262882,-0.00706966,0.00677856,0.0330667,6.29766e-07,0.0330661,1,9.99016,2.92051,0.629766,6.77856
0.000225706,-7.11436,6.79309,0.690385,0.630884,0.630884,-0.0345193,-0.0416336,0.0416336,4.26394e-09,0.0277262,-0.00711436,0.00679309,0.0345193,6.30884e-07,0.0345186,1,9.97014,2.85578,0.630884,6.79309
0.00022623,-7.15894,6.80836,0.718648,0.631927,0.631927,-0.0359324,-0.0430913,0.0430913,3.97943e-09,0.029124,-0.00715894,0.00680836,0.0359324,6.31927e-07,0.0359317,1,9.93929,2.78036,0.631927,6.80836
0.000226755,-7.20325,6.82434,0.746014,0.632899,0.632899,-0.0373007,-0.044504,0.044504,3.70685e-09,0.0304764,-0.00720325,0.00682434,0.0373007,6.32899e-07,0.0373001,1,9.89767,2.69441,0.632899,6.82434
0.000227279,-7.24718,6.841,0.772379,0.633802,0.633802,-0.0386189,-0.0458661,0.0458661,3.4447e-09,0.0317779,-0.00724718,0.006841,0.0386189,6.33802e-07,0.0386183,1,9.8453,2.59812,0.633802,6.841
0.000227803,-7.29059,6.85832,0.797638,0.634638,0.634638,-0.0398819,-0.0471725,0.0471725,3.19165e-09,0.0330236,-0.00729059,0.00685832,0.0398819,6.34638e-07,0.0398812,1,9.78225,2.49166,0.634638,6.85832
0.000228327,-7.33335,6.87625,0.821689,0.635411,0.635411,-0.0410844,-0.0484178,0.0484178,2.94646e-09,0.0342082,-0.00733335,0.00687625,0.0410844,6.35411e-07,0.0410838,1,9.70858,2.37523,0.635411,6.87625
0.000228852,-7.37532,6.89477,0.844432,0.636121,0.636121,-0.0422216,-0.0495969,0.0495969,2.70801e-09,0.0353268,-0.00737532,0.00689477,0.0422216,6.36121e-07,0.042221,1,9.62438,2.24906,0.636121,6.89477
0.000229376,-7.41638,6.91384,0.865771,0.63677,0.63677,-0.0432886,-0.0507049,0.0507049,2.47524e-09,0.0363747,-0.00741638,0.00691384,0.0432886,6.3677e-07,0.0432879,1,9.52974,2.11336,0.63677,6.91384
0.0002299,-7.45639,6.93342,0.885611,0.637359,0.637359,-0.0442805,-0.0517369,0.0517369,2.24719e-09,0.0373471,-0.00745639,0.00693342,0.0442805,6.37359e-07,0.0442799,1,9.42475,1.96836,0.637359,6.93342
0.000230425,-7.49522,6.95347,0.903859,0.637889,0.637889,-0.0451929,-0.0526882,0.0526882,2.02291e-09,0.0382395,-0.00749522,0.00695347,0.0451929,6.37889e-07,0.0451923,1,9.30954,1.81433,0.637889,6.95347
0.000230949,-7.53273,6.97394,0.920426,0.638361,0.638361,-0.0460213,-0.053554,0.053554,1.8015e-09,0.0390473,-0.00753273,0.00697394,0.0460213,6.38361e-07,0.0460207,1,9.18423,1.6515,0.638361,6.97394
0.000231473,-7.56879,6.99479,0.935225,0.638776,0.638776,-0.0467613,-0.0543301,0.0543301,1.58207e-09,0.0397665,-0.00756879,0.00699479,0.0467613,6.38776e-07,0.0467606,1,9.04896,1.48016,0.638776,6.99479
0.000231997,-7.60328,7.01597,0.948173,0.639133,0.639133,-0.0474087,-0.0550119,0.0550119,1.36375e-09,0.0403927,-0.00760328,0.00701597,0.0474087,6.39133e-07,0.047408,1,8.90386,1.30058,0.639133,7.01597
0.000232522,-7.63605,7.03743,0.959189,0.639434,0.639434,-0.0479594,-0.0555955,0.0555955,1.14566e-09,0.040922,-0.00763605,0.00703743,0.0479594,6.39434e-07,0.0479588,1,8.7491,1.11305,0.639434,7.03743
0.000233046,-7.66698,7.0591,0.968195,0.639677,0.639677,-0.0484097,-0.0560767,0.0560767,9.2691e-10,0.0413506,-0.00766698,0.0070591,0.0484097,6.39677e-07,0.0484091,1,8.58485,0.917874,0.639677,7.0591
0.00023357,-7.69593,7.08095,0.975117,0.639862,0.639862,-0.0487558,-0.0564518,0.0564518,7.06564e-10,0.0416749,-0.00769593,0.00708095,0.0487558,6.39862e-07,0.0487552,1,8.41128,0.715351,0.639862,7.08095
0.000234095,-7.72279,7.10292,0.979883,0.639989,0.639989,-0.0489942,-0.056717,0.056717,4.83649e-10,0.0418913,-0.00772279,0.00710292,0.0489942,6.39989e-07,0.0489935,1,8.22859,0.505801,0.639989,7.10292
0.000234619,-7.74742,7.12494,0.982427,0.640056,0.640056,-0.0491213,-0.0568688,0.0568688,2.57126e-10,0.0419964,-0.00774742,0.00712494,0.0491213,6.40056e-07,0.0491207,1,8.03697,0.28955,0.640056,7.12494
0.000235143,-7.7697,7.14695,0.982683,0.640063,0.640063,-0.0491342,-0.0569039,0.0569039,2.58719e-11,0.0419872,-0.0077697,0.00714695,0.0491342,6.40063e-07,0.0491335,1,7.83663,0.0669311,0.640063,7.14695
0.000235667,-7.7895,7.1689,0.980592,0.640008,0.640008,-0.0490296,-0.0568191,0.0568191,-2.11342e-10,0.0418607,-0.0077895,0.0071689,0.0490296,6.40008e-07,0.0490289,1,7.62778,-0.161715,0.640008,7.1689
0.000236192,-7.8067,7.19071,0.976095,0.639888,0.639888,-0.0488047,-0.0566114,0.0566114,-4.55881e-10,0.041614,-0.0078067,0.00719071,0.0488047,6.39888e-07,0.0488041,1,7.41066,-0.396039,0.639888,7.19071
0.000236716,-7.82118,7.21234,0.969139,0.639702,0.639702,-0.048457,-0.0562782,0.0562782,-7.09275e-10,0.0412446,-0.00782118,0.00721234,0.048457,6.39702e-07,0.0484563,1,7.18549,-0.635685,0.639702,7.21234
0.00023724,-7.83283,7.2337,0.959676,0.639447,0.639447,-0.0479838,-0.0558166,0.0558166,-9.73265e-10,0.0407501,-0.00783283,0.0072337,0.0479838,6.39447e-07,0.0479832,1,6.95253,-0.880292,0.639447,7.2337
0.000237765,-7.84152,7.25474,0.947659,0.639119,0.639119,-0.0473829,-0.0552244,0.0552244,-1.24985e-09,0.0401282,-0.00784152,0.00725474,0.0473829,6.39119e-07,0.0473823,1,6.71203,-1.12949,0.639119,7.25474
